transaction_id,sender_account,receiver_account,amount,timestamp_sec,pass_through_delay_sec,is_fraud,attack_vector,mule_topology,sender_in_degree,sender_out_degree,receiver_in_degree,receiver_out_degree,receiver_mule_funnel_score
TX_GRAPH_003623,ACC_00843,ACC_00497,101.2,265835.9924216687,244608.27101583776,0,legitimate_transfer,organic_commerce,9,9,9,6,6
TX_GRAPH_002528,ACC_00764,ACC_00470,73.74,265895.01375842775,11600.99452944901,0,legitimate_transfer,organic_commerce,14,9,8,4,4
TX_GRAPH_002848,ACC_00638,ACC_00748,130.37,265961.0594983922,256584.7025814089,0,legitimate_transfer,organic_commerce,6,9,11,6,6
TX_HARDNEG_006143,ACC_00906,ACC_00957,4264.29,266120.2784624491,16.247891972211626,0,legitimate_merchant_settlement,legitimate_hard_negative,11,7,8,3,3
TX_GRAPH_004622,ACC_00677,ACC_00595,185.83,266201.57621664944,243777.8700487969,0,legitimate_transfer,organic_commerce,9,6,7,9,7
TX_GRAPH_002472,ACC_00609,ACC_00056,39.76,266330.23821546487,168890.72319214535,0,legitimate_transfer,organic_commerce,4,8,7,5,5
TX_GRAPH_002788,ACC_00493,ACC_00995,45.12,266424.7889033248,178489.67792661433,0,legitimate_transfer,organic_commerce,5,8,13,5,5
TX_HARDNEG_007057,ACC_00530,ACC_00923,1708.46,266435.4025295657,83.69410963900839,0,legitimate_payroll_batch,legitimate_hard_negative,10,10,5,6,5
TX_HARDNEG_006756,ACC_00260,ACC_00198,29308.68,266446.8118217244,26.7781850675072,0,legitimate_corporate_wire,legitimate_hard_negative,12,4,9,7,7
TX_HARDNEG_006166,ACC_00070,ACC_00558,278.7,266485.45036820485,22.069610916342064,0,legitimate_instant_p2p,legitimate_hard_negative,7,6,10,7,7
TX_GRAPH_000859,ACC_00523,ACC_00989,27.93,266487.9599753295,231247.33515065332,0,legitimate_transfer,organic_commerce,16,15,9,3,3
TX_GRAPH_001840,ACC_00775,ACC_00554,234.94,266559.3381923709,36028.84057822505,0,legitimate_transfer,organic_commerce,7,6,10,8,8
TX_HARDNEG_007374,ACC_00464,ACC_00662,6252.16,266581.0780505385,73.15977819534534,0,legitimate_payroll_batch,legitimate_hard_negative,8,5,5,8,5
TX_GRAPH_001878,ACC_00810,ACC_00821,26.78,266597.69473216974,28724.56668878062,0,legitimate_transfer,organic_commerce,7,10,16,5,5
TX_GRAPH_004344,ACC_00553,ACC_00601,181.1,266614.4847328599,174899.4834078371,0,legitimate_transfer,organic_commerce,10,6,5,8,5
TX_GRAPH_001133,ACC_00972,ACC_00003,17.55,266618.5638165882,74653.58394362881,0,legitimate_transfer,organic_commerce,11,6,4,6,4
TX_GRAPH_000829,ACC_00125,ACC_00788,45.93,266659.2924735841,79390.8658794383,0,legitimate_transfer,organic_commerce,11,9,8,9,8
TX_HARDNEG_007004,ACC_00406,ACC_00660,2327.99,266669.52470499574,93.3921688743688,0,legitimate_payroll_batch,legitimate_hard_negative,7,6,9,7,7
TX_MULE_LIN_5_005025,ACC_00370,ACC_00849,39497.16,266728.5573874152,3.038729589104462,1,multi_hop_ai_mule_network,linear_chain,7,15,8,6,6
TX_MULE_LIN_5_005026,ACC_00849,ACC_00834,38509.73,266744.0295097466,15.47212233138217,1,multi_hop_ai_mule_network,linear_chain,8,6,6,7,6
TX_MULE_LIN_5_005027,ACC_00834,ACC_00074,37546.99,266765.2553450108,21.22583526421666,1,multi_hop_ai_mule_network,linear_chain,6,7,6,8,6
TX_HARDNEG_006112,ACC_00902,ACC_00254,20127.18,266768.05333586264,33.573416461277716,0,legitimate_corporate_wire,legitimate_hard_negative,9,8,10,6,6
TX_MULE_LIN_5_005028,ACC_00074,ACC_00095,36608.32,266768.11352109734,2.858176086545942,1,multi_hop_ai_mule_network,linear_chain,6,8,9,3,3
TX_MULE_LIN_5_005029,ACC_00095,ACC_00717,35693.11,266782.6492250912,14.535703993869562,1,multi_hop_ai_mule_network,linear_chain,9,3,11,10,10
TX_GRAPH_001915,ACC_00179,ACC_00984,134.75,266801.99405516323,85211.24086999487,0,legitimate_transfer,organic_commerce,8,11,10,4,4
TX_HARDNEG_006783,ACC_00729,ACC_00315,10011.22,266990.8544301474,8.383514013319736,0,legitimate_corporate_wire,legitimate_hard_negative,7,9,8,6,6
TX_GRAPH_002762,ACC_00788,ACC_00522,107.31,267172.402923993,171026.94479983265,0,legitimate_transfer,organic_commerce,8,9,10,5,5
TX_HARDNEG_005986,ACC_00106,ACC_00353,2324.9,267200.85432508105,45.64916971270794,0,legitimate_merchant_settlement,legitimate_hard_negative,6,10,8,3,3
TX_GRAPH_003264,ACC_00549,ACC_00231,39.42,267297.1522916366,221364.48849732822,0,legitimate_transfer,organic_commerce,9,9,6,3,3
TX_GRAPH_004421,ACC_00892,ACC_00960,110.54,267364.0437999641,117481.96221274008,0,legitimate_transfer,organic_commerce,8,4,3,1,1
TX_GRAPH_003271,ACC_00653,ACC_00872,59.08,267370.338485692,12521.507056207465,0,legitimate_transfer,organic_commerce,8,11,9,5,5
TX_GRAPH_004633,ACC_00223,ACC_00387,97.92,267375.80284668936,216369.22621504831,0,legitimate_transfer,organic_commerce,3,6,7,5,5
TX_GRAPH_001076,ACC_00363,ACC_00366,20.17,267386.7805296009,185041.60222884643,0,legitimate_transfer,organic_commerce,8,4,12,11,11
TX_GRAPH_000487,ACC_00484,ACC_00794,34.19,267518.26560350263,177458.66039267776,0,legitimate_transfer,organic_commerce,7,6,16,14,14
TX_GRAPH_000049,ACC_00493,ACC_00169,197.47,267601.840354067,132633.19969223175,0,legitimate_transfer,organic_commerce,5,8,5,8,5
TX_GRAPH_003048,ACC_00877,ACC_00451,25.44,267642.8802279781,138985.74219941246,0,legitimate_transfer,organic_commerce,1,7,8,21,8
TX_GRAPH_004830,ACC_00173,ACC_00441,32.88,267654.36187297973,120501.5260827781,0,legitimate_transfer,organic_commerce,8,20,5,7,5
TX_GRAPH_002783,ACC_00707,ACC_00748,55.94,267781.93319191854,59115.19793041075,0,legitimate_transfer,organic_commerce,5,8,11,6,6
TX_GRAPH_001267,ACC_00696,ACC_00637,30.38,267827.36327640194,247512.43435393888,0,legitimate_transfer,organic_commerce,6,7,11,8,8
TX_GRAPH_000378,ACC_00056,ACC_00183,243.67,267938.78979928576,89158.42149836027,0,legitimate_transfer,organic_commerce,7,5,8,9,8
TX_GRAPH_000679,ACC_00144,ACC_00774,166.39,267951.0170254627,113026.39939311122,0,legitimate_transfer,organic_commerce,13,5,9,10,9
TX_GRAPH_001418,ACC_00864,ACC_00197,16.01,268223.11021745467,111380.28528750797,0,legitimate_transfer,organic_commerce,10,5,6,11,6
TX_GRAPH_000259,ACC_00603,ACC_00832,102.15,268226.51450987335,206021.40697357146,0,legitimate_transfer,organic_commerce,10,4,15,9,9
TX_HARDNEG_006864,ACC_00132,ACC_00174,3391.15,268324.82487042143,107.11132368845466,0,legitimate_payroll_batch,legitimate_hard_negative,3,6,3,6,3
TX_GRAPH_001251,ACC_00891,ACC_00480,59.17,268407.7776793501,161373.9356408904,0,legitimate_transfer,organic_commerce,7,8,6,13,6
TX_HARDNEG_006702,ACC_00800,ACC_00902,221.72,268529.3673068456,72.43733758931681,0,legitimate_instant_p2p,legitimate_hard_negative,11,6,9,8,8
TX_MULE_FAN_9_005169,ACC_00613,ACC_00676,6198.05,268564.0829795578,5.471452205832637,1,multi_hop_ai_mule_network,fan_out,5,9,4,7,4
TX_MULE_FAN_9_005168,ACC_00613,ACC_00073,6198.05,268567.2452098772,34.23636193411732,1,multi_hop_ai_mule_network,fan_out,5,9,17,5,5
TX_MULE_FAN_9_005165,ACC_00613,ACC_00020,6198.05,268567.7245623559,15.24964994287513,1,multi_hop_ai_mule_network,fan_out,5,9,8,10,8
TX_MULE_FAN_9_005164,ACC_00613,ACC_00368,6198.05,268584.71370741446,16.472275640847975,1,multi_hop_ai_mule_network,fan_out,5,9,9,2,2
TX_MULE_FAN_9_005167,ACC_00613,ACC_00890,6198.05,268585.4777882666,27.975926498122067,1,multi_hop_ai_mule_network,fan_out,5,9,8,2,2
TX_MULE_FAN_9_005166,ACC_00613,ACC_00229,6198.05,268586.6125004344,23.37465351301767,1,multi_hop_ai_mule_network,fan_out,5,9,5,11,5
TX_GRAPH_001749,ACC_00017,ACC_00835,178.42,268653.7624029269,241204.04813271543,0,legitimate_transfer,organic_commerce,5,6,9,5,5
TX_HARDNEG_006517,ACC_00113,ACC_00289,25621.4,268741.5023028907,9.79627436924494,0,legitimate_corporate_wire,legitimate_hard_negative,10,5,8,7,7
TX_GRAPH_002905,ACC_00146,ACC_00990,170.88,268850.8415733864,86649.13154439277,0,legitimate_transfer,organic_commerce,4,10,7,12,7
TX_HARDNEG_007257,ACC_00413,ACC_00597,3146.51,268883.56348458945,36.04148560285289,0,legitimate_merchant_settlement,legitimate_hard_negative,8,11,3,13,3
TX_HARDNEG_007395,ACC_00430,ACC_00607,491.64,268908.2201826588,23.06494266579893,0,legitimate_instant_p2p,legitimate_hard_negative,11,9,8,10,8
TX_GRAPH_003283,ACC_00900,ACC_00910,18.67,268951.868725613,216372.3930977118,0,legitimate_transfer,organic_commerce,12,7,7,20,7
TX_HARDNEG_006558,ACC_00635,ACC_00251,152.79,269010.735458946,56.58068932591051,0,legitimate_instant_p2p,legitimate_hard_negative,9,12,8,10,8
TX_GRAPH_003877,ACC_00176,ACC_00789,75.34,269052.76920373715,228088.94346475592,0,legitimate_transfer,organic_commerce,6,5,11,6,6
TX_GRAPH_002676,ACC_00496,ACC_00668,278.37,269143.6895438855,181792.719458656,0,legitimate_transfer,organic_commerce,13,8,6,10,6
TX_GRAPH_000982,ACC_00273,ACC_00170,79.51,269148.15333430574,37458.95730774333,0,legitimate_transfer,organic_commerce,10,4,11,13,11
TX_GRAPH_003879,ACC_00892,ACC_00649,107.29,269158.4508556118,246899.20092134655,0,legitimate_transfer,organic_commerce,8,4,6,7,6
TX_GRAPH_000184,ACC_00016,ACC_00170,57.92,269216.6191837367,166907.06712818606,0,legitimate_transfer,organic_commerce,9,8,11,13,11
TX_GRAPH_004581,ACC_00594,ACC_00309,25.36,269256.59353600297,10059.813458631894,0,legitimate_transfer,organic_commerce,5,5,13,7,7
TX_GRAPH_003129,ACC_00939,ACC_00156,35.64,269381.40013682534,95699.90489217688,0,legitimate_transfer,organic_commerce,6,8,8,5,5
TX_HARDNEG_007187,ACC_00063,ACC_00349,214.75,269474.85269761266,36.89047797534731,0,legitimate_instant_p2p,legitimate_hard_negative,9,10,7,15,7
TX_GRAPH_001605,ACC_00027,ACC_00156,82.17,269532.89888529165,232831.61913520106,0,legitimate_transfer,organic_commerce,9,10,8,5,5
TX_HARDNEG_006519,ACC_00251,ACC_00073,6749.6,269611.2383657135,61.21558944969748,0,legitimate_payroll_batch,legitimate_hard_negative,8,10,17,5,5
TX_GRAPH_001685,ACC_00007,ACC_00863,33.67,269663.6994710583,150951.75950754838,0,legitimate_transfer,organic_commerce,7,11,8,6,6
TX_GRAPH_001073,ACC_00328,ACC_00056,61.76,269738.60260256793,75109.02159096682,0,legitimate_transfer,organic_commerce,13,8,7,5,5
TX_GRAPH_000765,ACC_00297,ACC_00406,123.04,269775.54247071594,214327.90727377922,0,legitimate_transfer,organic_commerce,1,6,7,6,6
TX_GRAPH_004423,ACC_00882,ACC_00813,90.63,269873.53461061575,166476.84097945134,0,legitimate_transfer,organic_commerce,7,8,11,5,5
TX_GRAPH_001764,ACC_00466,ACC_00946,283.22,269887.5888604108,67410.95279879276,0,legitimate_transfer,organic_commerce,13,12,9,7,7
TX_GRAPH_003125,ACC_00694,ACC_00852,227.87,269918.9015573884,20069.67376704558,0,legitimate_transfer,organic_commerce,6,6,15,9,9
TX_GRAPH_003315,ACC_00774,ACC_00770,45.71,269983.1791238445,248205.8196579831,0,legitimate_transfer,organic_commerce,9,10,10,4,4
TX_GRAPH_002166,ACC_00376,ACC_00397,17.75,270008.0337706621,226432.08459886434,0,legitimate_transfer,organic_commerce,6,8,7,7,7
TX_GRAPH_002955,ACC_00288,ACC_00964,43.61,270090.0068053777,241649.68978502016,0,legitimate_transfer,organic_commerce,7,10,7,19,7
TX_GRAPH_002177,ACC_00024,ACC_00695,80.6,270138.9092745615,41432.99564097826,0,legitimate_transfer,organic_commerce,5,6,7,5,5
TX_GRAPH_002822,ACC_00454,ACC_00038,175.91,270158.756946491,258138.96012564618,0,legitimate_transfer,organic_commerce,6,18,9,9,9
TX_HARDNEG_007170,ACC_00667,ACC_00036,2226.86,270195.93565395905,43.66512210949297,0,legitimate_merchant_settlement,legitimate_hard_negative,9,5,11,8,8
TX_GRAPH_002132,ACC_00776,ACC_00907,216.96,270236.4624247569,100631.65183838666,0,legitimate_transfer,organic_commerce,8,11,9,6,6
TX_GRAPH_003206,ACC_00860,ACC_00151,233.86,270268.7728180727,126330.52132860529,0,legitimate_transfer,organic_commerce,5,6,11,8,8
TX_GRAPH_004766,ACC_00870,ACC_00216,112.91,270312.9897479847,182823.56697257757,0,legitimate_transfer,organic_commerce,9,8,6,8,6
TX_HARDNEG_006754,ACC_00519,ACC_00421,241.04,270333.0997017167,19.696039248267105,0,legitimate_instant_p2p,legitimate_hard_negative,6,11,10,9,9
TX_HARDNEG_006006,ACC_00728,ACC_00962,9965.96,270376.563367056,44.38411792590252,0,legitimate_corporate_wire,legitimate_hard_negative,6,7,8,5,5
TX_HARDNEG_006543,ACC_00031,ACC_00280,28266.87,270383.20560866775,12.341010459251901,0,legitimate_corporate_wire,legitimate_hard_negative,4,10,6,7,6
TX_GRAPH_003270,ACC_00756,ACC_00203,26.99,270540.5932092981,124825.3887785998,0,legitimate_transfer,organic_commerce,11,7,13,5,5
TX_GRAPH_004837,ACC_00385,ACC_00530,52.42,270581.89704145805,133563.36791596664,0,legitimate_transfer,organic_commerce,7,5,10,10,10
TX_GRAPH_002926,ACC_00669,ACC_00780,8.8,270734.5669444516,106124.6417530044,0,legitimate_transfer,organic_commerce,6,8,11,5,5
TX_GRAPH_001304,ACC_00981,ACC_00853,7.83,270840.0624064284,195216.1093239937,0,legitimate_transfer,organic_commerce,4,5,9,5,5
TX_GRAPH_001430,ACC_00286,ACC_00665,117.71,270872.79627429135,215747.05766017627,0,legitimate_transfer,organic_commerce,16,9,16,8,8
TX_GRAPH_003861,ACC_00894,ACC_00663,125.87,270920.92517636926,145044.22301051632,0,legitimate_transfer,organic_commerce,11,4,11,6,6
TX_HARDNEG_006235,ACC_00942,ACC_00306,23606.88,271026.33967021917,14.847669960796356,0,legitimate_corporate_wire,legitimate_hard_negative,16,11,11,14,11
TX_GRAPH_000029,ACC_00751,ACC_00463,10.97,271051.55296173895,6679.973583481169,0,legitimate_transfer,organic_commerce,11,3,9,5,5
TX_GRAPH_000030,ACC_00047,ACC_00702,12.48,271075.1947085375,49613.70163446,0,legitimate_transfer,organic_commerce,11,10,4,6,4
TX_HARDNEG_007253,ACC_00919,ACC_00688,2897.22,271251.36646200874,82.05159430057135,0,legitimate_payroll_batch,legitimate_hard_negative,8,5,8,10,8
TX_GRAPH_000277,ACC_00222,ACC_00450,111.44,271306.00394947006,45107.60333455053,0,legitimate_transfer,organic_commerce,4,6,5,5,5
TX_HARDNEG_006445,ACC_00521,ACC_00906,7208.53,271306.09595899796,82.25433754404135,0,legitimate_payroll_batch,legitimate_hard_negative,2,7,11,7,7
TX_GRAPH_001730,ACC_00320,ACC_00758,45.65,271326.2195238653,31826.381037341158,0,legitimate_transfer,organic_commerce,10,13,9,9,9
TX_HARDNEG_006576,ACC_00413,ACC_00852,13964.05,271361.69773395185,9.105714574570879,0,legitimate_corporate_wire,legitimate_hard_negative,8,11,15,9,9
TX_GRAPH_004802,ACC_00111,ACC_00160,84.57,271371.6311192724,222528.59640921422,0,legitimate_transfer,organic_commerce,4,7,2,5,2
TX_HARDNEG_006884,ACC_00485,ACC_00834,103.6,271496.49529393786,66.46372783061149,0,legitimate_instant_p2p,legitimate_hard_negative,7,5,6,7,6
TX_HARDNEG_006132,ACC_00174,ACC_00221,87.6,271529.15244189196,52.04139589583125,0,legitimate_instant_p2p,legitimate_hard_negative,3,6,11,15,11
TX_GRAPH_001395,ACC_00025,ACC_00470,64.35,271544.39381008584,246439.62692598367,0,legitimate_transfer,organic_commerce,8,8,8,4,4
TX_HARDNEG_006032,ACC_00411,ACC_00279,466.54,271559.469505771,81.24299595692027,0,legitimate_instant_p2p,legitimate_hard_negative,4,6,6,5,5
TX_HARDNEG_006598,ACC_00429,ACC_00574,479.7,271568.5807968397,80.84698109389547,0,legitimate_instant_p2p,legitimate_hard_negative,3,6,8,9,8
TX_GRAPH_002700,ACC_00066,ACC_00257,20.79,271577.7761774087,112110.25361628293,0,legitimate_transfer,organic_commerce,2,5,4,3,3
TX_HARDNEG_006995,ACC_00933,ACC_00832,28494.45,271680.9310831031,14.49544884985242,0,legitimate_corporate_wire,legitimate_hard_negative,5,8,15,9,9
TX_GRAPH_002406,ACC_00399,ACC_00432,18.26,271736.1484451781,152898.430224866,0,legitimate_transfer,organic_commerce,10,10,6,4,4
TX_GRAPH_002230,ACC_00932,ACC_00825,88.23,271753.5304769085,204091.76440687216,0,legitimate_transfer,organic_commerce,9,10,6,4,4
TX_GRAPH_001653,ACC_00193,ACC_00712,131.42,271880.9658833946,164282.74776725975,0,legitimate_transfer,organic_commerce,5,9,7,8,7
TX_GRAPH_001465,ACC_00880,ACC_00907,221.17,271882.15622730134,68987.02943052993,0,legitimate_transfer,organic_commerce,5,7,9,6,6
TX_GRAPH_001959,ACC_00181,ACC_00037,57.36,271913.87094778696,159217.52064890956,0,legitimate_transfer,organic_commerce,3,9,8,6,6
TX_GRAPH_002618,ACC_00662,ACC_00586,73.3,271960.7124999668,114418.02185372716,0,legitimate_transfer,organic_commerce,5,8,8,9,8
TX_HARDNEG_006191,ACC_00224,ACC_00907,28668.87,271963.9980013122,41.15709494642952,0,legitimate_corporate_wire,legitimate_hard_negative,4,5,9,6,6
TX_GRAPH_003201,ACC_00144,ACC_00032,236.76,272090.3812647219,99587.35147834003,0,legitimate_transfer,organic_commerce,13,5,9,5,5
TX_GRAPH_000523,ACC_00551,ACC_00764,65.31,272102.42162841605,27824.55683837871,0,legitimate_transfer,organic_commerce,6,6,14,9,9
TX_GRAPH_001780,ACC_00009,ACC_00321,143.79,272187.2331841115,37312.35537075754,0,legitimate_transfer,organic_commerce,9,12,12,7,7
TX_HARDNEG_006673,ACC_00110,ACC_00412,293.82,272268.2392001392,46.851156011826305,0,legitimate_instant_p2p,legitimate_hard_negative,9,4,11,8,8
TX_HARDNEG_006657,ACC_00413,ACC_00170,13537.58,272542.134145391,31.20405984965338,0,legitimate_corporate_wire,legitimate_hard_negative,8,11,11,13,11
TX_GRAPH_002037,ACC_00115,ACC_00696,197.25,272554.3202525045,100300.41823081246,0,legitimate_transfer,organic_commerce,3,8,6,7,6
TX_GRAPH_002859,ACC_00371,ACC_00549,20.37,272616.4889733994,22252.891625922985,0,legitimate_transfer,organic_commerce,6,6,9,9,9
TX_HARDNEG_007293,ACC_00710,ACC_00556,4756.48,272691.8404687166,33.246542504287845,0,legitimate_merchant_settlement,legitimate_hard_negative,5,4,10,20,10
TX_GRAPH_002180,ACC_00337,ACC_00581,37.21,272713.12136616686,36292.51050371658,0,legitimate_transfer,organic_commerce,3,12,12,8,8
TX_HARDNEG_006389,ACC_00872,ACC_00608,3703.26,272766.47375453165,39.2527858909259,0,legitimate_payroll_batch,legitimate_hard_negative,9,5,5,6,5
TX_GRAPH_000470,ACC_00795,ACC_00726,40.07,272828.9213610168,43242.62736831707,0,legitimate_transfer,organic_commerce,8,7,10,9,9
TX_GRAPH_002190,ACC_00402,ACC_00243,121.01,273075.45017811033,40090.772213434095,0,legitimate_transfer,organic_commerce,7,18,4,7,4
TX_GRAPH_003255,ACC_00383,ACC_00202,27.39,273153.9862674376,16372.40970173731,0,legitimate_transfer,organic_commerce,6,13,10,3,3
TX_GRAPH_002404,ACC_00972,ACC_00796,35.53,273194.56984267663,11485.715789060752,0,legitimate_transfer,organic_commerce,11,6,7,7,7
TX_HARDNEG_007126,ACC_00332,ACC_00989,4589.53,273316.6122047415,51.11037335797449,0,legitimate_merchant_settlement,legitimate_hard_negative,8,16,9,3,3
TX_GRAPH_001828,ACC_00697,ACC_00780,89.49,273540.7146853661,23947.551527919357,0,legitimate_transfer,organic_commerce,6,6,11,5,5
TX_HARDNEG_007266,ACC_00219,ACC_00187,204.04,273605.14395849407,72.98781723272745,0,legitimate_instant_p2p,legitimate_hard_negative,7,11,9,7,7
TX_GRAPH_000179,ACC_00208,ACC_00703,11.96,273667.84968656185,122001.113701931,0,legitimate_transfer,organic_commerce,10,23,9,8,8
TX_GRAPH_001255,ACC_00607,ACC_00027,57.48,273715.9846556433,56844.22747737976,0,legitimate_transfer,organic_commerce,8,10,9,10,9
TX_HARDNEG_007445,ACC_00986,ACC_00875,5139.24,273777.865920786,98.03056910075156,0,legitimate_payroll_batch,legitimate_hard_negative,5,5,6,7,6
TX_HARDNEG_005912,ACC_00100,ACC_00763,366.94,273814.4127835552,51.280881333774325,0,legitimate_instant_p2p,legitimate_hard_negative,8,8,7,17,7
TX_GRAPH_000731,ACC_00924,ACC_00009,65.19,273921.8677311746,34180.209985899906,0,legitimate_transfer,organic_commerce,5,10,9,12,9
TX_GRAPH_004575,ACC_00691,ACC_00774,43.55,273935.91733916657,210689.24877632025,0,legitimate_transfer,organic_commerce,9,5,9,10,9
TX_GRAPH_000647,ACC_00371,ACC_00093,252.58,273962.89122818573,123537.08617123582,0,legitimate_transfer,organic_commerce,6,6,8,5,5
TX_GRAPH_001426,ACC_00460,ACC_00909,36.01,273977.95427328406,207611.5939184187,0,legitimate_transfer,organic_commerce,10,9,7,9,7
TX_GRAPH_001907,ACC_00510,ACC_00439,142.09,274014.7693821095,105573.68605590687,0,legitimate_transfer,organic_commerce,6,9,7,7,7
TX_GRAPH_000780,ACC_00213,ACC_00739,195.38,274027.50639141555,83946.72141764093,0,legitimate_transfer,organic_commerce,4,12,8,2,2
TX_GRAPH_000203,ACC_00755,ACC_00113,30.1,274037.66435365967,14397.289872643962,0,legitimate_transfer,organic_commerce,5,10,10,5,5
TX_GRAPH_003897,ACC_00243,ACC_00022,209.0,274075.4964521861,96767.51807018432,0,legitimate_transfer,organic_commerce,4,7,6,3,3
TX_GRAPH_001176,ACC_00806,ACC_00693,156.91,274158.1336421102,48759.98042612427,0,legitimate_transfer,organic_commerce,9,8,6,7,6
TX_HARDNEG_006531,ACC_00254,ACC_00463,6564.29,274177.6800304315,60.1512033449647,0,legitimate_payroll_batch,legitimate_hard_negative,10,6,9,5,5
TX_GRAPH_000365,ACC_00063,ACC_00786,58.27,274214.2626105078,245936.72202760674,0,legitimate_transfer,organic_commerce,9,10,12,11,11
TX_HARDNEG_006809,ACC_00819,ACC_00379,11866.36,274313.4035794084,28.226762320367314,0,legitimate_corporate_wire,legitimate_hard_negative,5,12,8,4,4
TX_GRAPH_001980,ACC_00039,ACC_00758,235.27,274391.35177523457,227832.16645541246,0,legitimate_transfer,organic_commerce,7,7,9,9,9
TX_GRAPH_002946,ACC_00053,ACC_00124,16.03,274644.76870368345,175294.76417810403,0,legitimate_transfer,organic_commerce,11,7,9,3,3
TX_GRAPH_000909,ACC_00577,ACC_00437,97.92,274744.6937352882,78150.3557098891,0,legitimate_transfer,organic_commerce,9,7,5,13,5
TX_GRAPH_004176,ACC_00833,ACC_00017,38.83,274822.8446993922,56927.02007549629,0,legitimate_transfer,organic_commerce,9,7,5,6,5
TX_GRAPH_003100,ACC_00222,ACC_00760,140.31,274886.0786967315,75246.88042854492,0,legitimate_transfer,organic_commerce,4,6,8,8,8
TX_GRAPH_004967,ACC_00277,ACC_00488,57.99,274907.23789490684,235626.82800010487,0,legitimate_transfer,organic_commerce,7,9,9,6,6
TX_GRAPH_000206,ACC_00459,ACC_00734,72.07,274983.85654855176,144487.99494264348,0,legitimate_transfer,organic_commerce,9,6,8,5,5
TX_GRAPH_004702,ACC_00114,ACC_00888,55.89,275150.7360600749,134123.13410714018,0,legitimate_transfer,organic_commerce,11,8,7,6,6
TX_GRAPH_001273,ACC_00466,ACC_00263,284.2,275162.73900633096,237297.23598471933,0,legitimate_transfer,organic_commerce,13,12,9,3,3
TX_GRAPH_000305,ACC_00550,ACC_00558,127.57,275279.44804560655,80796.0161709009,0,legitimate_transfer,organic_commerce,10,12,10,7,7
TX_GRAPH_001489,ACC_00550,ACC_00608,18.73,275283.2667370273,235889.50904908418,0,legitimate_transfer,organic_commerce,10,12,5,6,5
TX_GRAPH_003292,ACC_00235,ACC_00021,83.89,275290.43649607466,131407.7106297412,0,legitimate_transfer,organic_commerce,8,6,12,18,12
TX_GRAPH_000717,ACC_00766,ACC_00301,14.67,275294.306917502,145731.26360650943,0,legitimate_transfer,organic_commerce,6,12,5,6,5
TX_GRAPH_002521,ACC_00926,ACC_00507,59.18,275506.58668632037,132966.366015551,0,legitimate_transfer,organic_commerce,8,6,9,7,7
TX_HARDNEG_006812,ACC_00365,ACC_00038,3598.08,275620.7138335746,93.30764543894588,0,legitimate_payroll_batch,legitimate_hard_negative,8,11,9,9,9
TX_HARDNEG_006536,ACC_00228,ACC_00124,3693.8,275624.2277597235,34.378514937123114,0,legitimate_merchant_settlement,legitimate_hard_negative,5,2,9,3,3
TX_GRAPH_001437,ACC_00138,ACC_00659,99.3,275642.6358553003,21581.72704521725,0,legitimate_transfer,organic_commerce,5,10,6,5,5
TX_GRAPH_002925,ACC_00516,ACC_00349,55.01,275643.1243747594,148858.28650071987,0,legitimate_transfer,organic_commerce,2,6,7,15,7
TX_GRAPH_001706,ACC_00408,ACC_00333,28.5,275663.8468165027,145235.65968482808,0,legitimate_transfer,organic_commerce,7,4,4,6,4
TX_GRAPH_003227,ACC_00971,ACC_00558,233.76,275734.2832995731,239297.7838779359,0,legitimate_transfer,organic_commerce,7,8,10,7,7
TX_GRAPH_002569,ACC_00325,ACC_00835,48.18,275886.560407007,242191.0767185169,0,legitimate_transfer,organic_commerce,9,12,9,5,5
TX_GRAPH_000744,ACC_00660,ACC_00703,84.97,275959.04796799517,243118.8725298983,0,legitimate_transfer,organic_commerce,9,7,9,8,8
TX_GRAPH_001701,ACC_00635,ACC_00755,39.53,276128.73857006413,105599.92707498916,0,legitimate_transfer,organic_commerce,9,12,5,10,5
TX_HARDNEG_007218,ACC_00223,ACC_00421,94.02,276323.141549189,67.74464448442752,0,legitimate_instant_p2p,legitimate_hard_negative,3,6,10,9,9
TX_GRAPH_001473,ACC_00601,ACC_00738,112.38,276332.9664144735,140847.5703722258,0,legitimate_transfer,organic_commerce,5,8,8,7,7
TX_HARDNEG_007175,ACC_00601,ACC_00247,2394.83,276335.3131276908,35.75355171492996,0,legitimate_merchant_settlement,legitimate_hard_negative,5,8,4,10,4
TX_GRAPH_000189,ACC_00630,ACC_00041,92.87,276347.634438681,214143.5604219193,0,legitimate_transfer,organic_commerce,12,6,10,4,4
TX_HARDNEG_006911,ACC_00449,ACC_00996,4269.29,276416.56534487766,40.97508726328128,0,legitimate_merchant_settlement,legitimate_hard_negative,10,5,7,5,5
TX_GRAPH_001647,ACC_00437,ACC_00852,91.82,276423.8128281255,15525.405314844378,0,legitimate_transfer,organic_commerce,5,13,15,9,9
TX_GRAPH_000640,ACC_00595,ACC_00307,40.02,276458.6274373848,86751.98423853322,0,legitimate_transfer,organic_commerce,7,9,14,11,11
TX_GRAPH_002052,ACC_00874,ACC_00790,266.35,276570.37032599474,70691.9645426492,0,legitimate_transfer,organic_commerce,9,7,5,6,5
TX_GRAPH_004820,ACC_00866,ACC_00998,74.93,276578.7037594308,114122.57485797329,0,legitimate_transfer,organic_commerce,4,8,10,5,5
